Fill,Fill Start,Fill End,Energy [GeV],Filling Scheme,Stable B. time [h],Turnaround time [h],Injection time [h],Ramp time [h],Particle B1,Particle B2,# Bunches B1,# Bunches B2,# Coll. IP 1/5,# Coll. IP 2,# Coll. IP 8,beta* IP 1 [m],beta* IP 5 [m],beta* IP 2 [m],beta* IP 8 [m],Xing Angle IP 1 [urad],Xing Angle IP 5 [urad],Xing Angle IP 2 [urad],Xing Angle IP 8 [urad],Spectrometer IP 2 [urad],Spectrometer IP 8 [urad],Intensity B1 [1e11 ppb],Intensity B2 [1e11 ppb],Bnch Len B1 [ns],Bnch Len B2 [ns],Emittance B1 H [um],Emittance B1 V [um],Emittance B2 H [um],Emittance B2 V [um],ATLAS Peak Lumi [Hz/ub],CMS Peak Lumi [Hz/ub],ALICE Peak Lumi [Hz/ub],LHCb Peak Lumi [Hz/ub],Lumi Lifetime Start [h],Lumi Lifetime End [h],ATLAS Int. Lumi [1/nb],CMS Int. Lumi [1/nb],ALICE Int. Lumi [1/nb],LHCb Int. Lumi [1/nb]
9982,1722968297000,1723025915000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,13.405832999999999,14.397221999999999,1.6555560000000000,0.3552780000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.584532000000000,1.5940369999999999,0.0000000000000000000,0.00000000000000000000,1.7360169999999999,1.7574620000000001,1.8264300000000000,1.8050860000000000,21970.794922000,20973.861328000,10.090237999999999,2048.9384770000,-178830.16370000000,53788.45549500000,889265.0183410000,864915.2883450000,416.39663800000000,80305.56934000000
9981,1722948348000,1722968297000,6799.32,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9980,1722941695000,1722948348000,6799.32,,0,0,0.72,0.3552780000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9979,1722925789000,1722941695000,6799.08,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9978,1722875684000,1722925789000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,11.360833000000000,11.05,1.0955560000000000,0.355,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5883579999999999,1.5890210000000000,0.00000000000000000000,0.00000000000000000000,1.5876390000000000,1.596898000000000,1.712847000000000,1.765965000000000,21714.48828100,20841.583984000,9.919744000000000,1915.4830320000001,-710540.2891920001,43911.62102900000,803287.7694700001,778209.2112620000,352.2026330000000,67637.9955140000
9977,1722875596000,1722875684000,59.16,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9976,1722867234000,1722875596000,59.16,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9975,1722851789000,1722867234000,0.12,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9974,1722784939000,1722851789000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,14.814444000000000,1.8883330000000000,0.9913890000000000,0.3547220000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.594527000000000,1.5949409999999999,0.00000000000000000000,0.0000000000000000000,1.6591050000000001,1.6509240000000001,1.7018100000000000,1.7705350000000000,21674.69140600,20972.94921900,10.13040500000000,1897.078369000000,2396964.892355000,48098.007913000001,962322.8475950001,934082.6059739999,459.5903640000000,87565.23211600000
9973,1722729998000,1722784939000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,13.935,3.850278000000000,1.031111000000000,0.35555599999999998,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5939350000000001,1.5984989999999999,0.00000000000000000000,0.00000000000000000000,1.585377000000000,1.5921600000000000,1.6363070000000000,1.7047920000000001,21950.125,20997.947266000,9.94067100000000,1860.80078100,-2439685.108182000,49962.30324700000,922977.7064060000,897330.3212550000,432.7150180000000,82664.40781100000
9972,1722720974000,1722729998000,6799.08,,0,0,0.10111100000000001,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9971,1722680986000,1722720974000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,8.939166999999999,2.2691669999999999,1.2002780000000000,0.355,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5956859999999999,1.5977230000000000,0.0000000000000000000,0.00000000000000000000,1.6051080000000000,1.6698249999999999,1.6495730000000000,1.7797010000000000,21780.044922000,20954.197266000,9.6348880000000,1926.0811770000000,3157053.2087240000,56415.90887300000,655488,633995.5962659999,277.69449200000003,53656.9067400000
9970,1722660935000,1722680986000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,2.555,3.0613890000000001,1.521111000000000,0.3552780000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5995390000000000,1.604154000000000,0.00000000000000000000,0.0000000000000000000,1.7009369999999999,1.6737450000000000,1.7595440000000000,1.8419690000000000,21809.298828000,20790.5390620,9.803099000000000,1829.165283000000,4027833.46184000,2442731.992388000,173467.65174900001,168707.81725900000,76.69452099999999,14786.442279999999
9969,1722600837000,1722660935000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,14.334444000000000,5.175833000000000,1.1922219999999999,0.3547220000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5885270000000000,1.599232000000000,0.00000000000000000000,0.00000000000000000000,1.601692000000000,1.5920790000000000,1.738951000000000,1.7636540000000001,21915.740234000,20957.685547000,10.094673999999999,1985.8114009999999,4941349.6019960,31439.06595200000,942426.8561400000,916418.2792630000,444.4867160000000,85050.80486400001
9968,1722590077000,1722600837000,6799.56,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9967,1722540610000,1722590077000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,11.723333000000000,2.0255559999999999,1.1166670000000001,0.3547220000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5894600000000001,1.596796000000000,0.0000000000000000000,0.00000000000000000000,1.5881689999999999,1.5021430000000000,1.60558200000000,1.6811080000000000,21906.6484380,21755.337891000,10.245855000000001,1870.84326200000,1488115.2777370000,38636.750989000000,818371.4079280000,805228.6316490000,362.5367450000000,69213.03644300000
9966,1722525602000,1722540610000,6799.68,Single_12b_9_1_3_BSRT,2.1341670000000001,11.540278000000001,1.1697219999999999,0.3547220000000000,p+,p+,12,12,9,1,3,1.2,1.2,10,2,160,160,200,0,,,1.230900000000000,1.2490319999999999,0.00000000000000000000,0.00000000000000000000,3.097163000000000,2.8235730000000001,2.4591829999999999,2.492045000000000,70.53731500000001,75.72024500000001,0.1067830000000000,0.5713970000000000,-7640.5523960000000,-7640.5523960000000,311.065731000000,341.2814680000000,0.1018950000000000,3.5014949999999998
9965,1722524109000,1722525602000,449.76,,0,0,0.22111100000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9964,1722509561000,1722524109000,3566.76,,0,0,1.4175,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9963,1722502008000,1722509561000,0,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9962,1722468470000,1722502008000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,4.196111000000000,9.457777999999999,1.1452780000000000,0.35555599999999998,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.6141230000000000,1.615645000000000,0.00000000000000000000,0.00000000000000000000,1.3693109999999999,2.2032620000000001,1.7702490000000000,1.6659949999999999,21780.74609400,21622.625,9.979874000000001,2298.62939500000,3919998.9784940002,855264.460662000,306042.50314300001,306890.8765450000,130.34628000000001,25193.966156999999
9961,1722467031000,1722468470000,3566.76,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9960,1722429021000,1722467031000,6799.56,25ns_2352b_2340_2004_2133_108bpi_24inj,0.2036110000000000,6.339444000000000,1.1633330000000000,0.35555599999999998,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,160,160,200,0,,,1.6129199999999999,1.6019669999999999,0.00000000000000000000,0.0000000000000000000,1.2721169999999999,2.1080600000000000,1.7653690000000000,1.7107680000000001,16499.162109000,15744.8271480000,9.284136000000000,1799.8572999999999,,,7638.211334000000,8119.672070000000,5.587622000000000,1202.6874089999999
9959,1722424214000,1722429021000,6799.44,,0,0,0.7058330000000000,0.3547220000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9958,1722421535000,1722424214000,449.76,,0,0,0.3858330000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9957,1722421352000,1722421535000,59.28,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9956,1722421219000,1722421352000,59.28,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9955,1722421025000,1722421219000,59.28,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9954,1722420529000,1722421025000,59.28,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9953,1722418420000,1722420529000,6799.08,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9952,1722418406000,1722418420000,6799.08,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9951,1722365162000,1722418406000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,13.018056000000000,4.780833000000000,1.2661110000000000,0.35555599999999998,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.6003280000000000,1.6174459999999999,0.00000000000000000000,0.000000000000000000,1.3850080000000000,2.249231000000000,1.7782530000000001,1.7416060000000000,21591.36328100,21624.826172000,9.931303000000000,1870.9395750000001,7153174.967979000,47821.83318200000,878831.3576510000,881010.6703870000,404.09440599999999,77392.68231300000
9950,1722362206000,1722365162000,449.76,,0,0,0.7525,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9949,1722358741000,1722362206000,3565.92,,0,0,0.12222200000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9948,1722357731000,1722358741000,3565.92,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9947,1722319459000,1722357731000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,7.726667000000000,3.6969439999999998,1.0116670000000001,0.3547220000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.59314300000000,1.5980760000000001,0.00000000000000000000,0.00000000000000000000,1.4910360000000000,2.3048850000000001,2.1084550000000002,2.074292000000000,21394.759766000,21660.81640600,9.958270000000001,2028.1044920000,137724.43647099999,178559.9551080000,547497.375,565816.8347020000,238.3428630000000,45837.588838000003
9946,1722313184000,1722319459000,6799.44,,0,0,0.7563890000000000,0.3547220000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9945,1722261886000,1722313184000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,11.463056000000000,4.7444439999999997,1.0397220000000000,0.35555599999999998,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.607563000000000,1.6158180000000000,0.00000000000000000000,0.00000000000000000000,1.5600730000000000,2.3865669999999999,1.8548030000000000,1.244750000000000,21519.544922000,21669.91015600,10.029417000000000,1853.5731200000000,1134285.5764680000,48143.39678800000,800654.415939000,798770.5607220000,355.97627100000000,68673.6826570000
9944,1722256410000,1722261886000,59.28,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9943,1722204223000,1722256410000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,11.64,2.4133330000000002,1.0422220000000000,0.3547220000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.59490200000000,1.6072470000000001,0.0000000000000000000,0.00000000000000000000,1.4069140000000000,2.32486600000000,633.4712939999999,608.9562350000000,21253.25390600,21621.33203100,10.096209999999999,1948.162842000000,-454395.96022700000,29959.741391000000,796683.1215060001,796934.0410750000,361.4709140000000,68978.91250200001
9942,1722161792000,1722204223000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,9.641667000000000,2.2344439999999999,1.308889000000000,0.3547220000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5784520000000000,1.5876600000000001,0.00000000000000000000,0.00000000000000000000,1.6691900000000000,2.435952000000000,1.9522029999999999,2.260652000000000,21426.462891000,22679.681641000,10.268495000000000,1869.9530030000001,-223381.80498399999,45089.12477800000,683878.4211120000,685700.1242830000,299.75756100000001,57653.433857999997
9941,1722120828000,1722161792000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,8.681111000000000,4.342778000000000,1.4169440000000000,0.355,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5933370000000000,1.6050750000000000,0.0000000000000000000,0.00000000000000000000,1.606177000000000,2.3688920000000002,1.9545380000000001,2.0401090000000002,21257.244141000,21702.66796900,10.02570600000000,1891.8238530000001,850383.4976210000,55401.47563400000,623866.580292000,628943.3123650000,269.7356370000000,52105.82928200000
9940,1722120663000,1722120828000,59.28,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9939,1722062932000,1722120663000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,12.59388900000000,3.4044439999999998,1.0494440000000000,0.3552780000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5930169999999999,1.5976319999999999,0.00000000000000000000,0.00000000000000000000,1.4320510000000000,2.194909000000000,1.8354310000000000,2.0154740000000002,21375.306641000,21708.365234000,10.219385000000001,1856.6658940000000,-1450616.9063470000,43598.91551600000,846075.5506289999,845529.5752770000,388.80948999999998,74312.46120400001
9938,1722057392000,1722062932000,5951.88,,0,0,0.2275,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9937,1722006769000,1722057392000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,11.799167000000001,2.112222000000000,1.1691670000000001,0.3552780000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5707840000000000,1.5743760000000000,0.00000000000000000000,0.0000000000000000000,1.4114890000000000,2.1792140000000000,1.8625050000000001,2.06707000000000,21413.423828000,21561.470703000,10.0038420000000,1940.604736000000,14959120.527806999,41574.898380999999,799285.3186190000,797605.783865000,366.75910599999997,69911.32245399999
9936,1721988550000,1722006769000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,3.1144440000000002,2.213889000000000,1.1388890000000000,0.3552780000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5815999999999999,1.5853800000000000,0.00000000000000000000,0.00000000000000000000,1.4886480000000000,2.2429239999999999,1.8033110000000001,2.0449799999999998,21143.40234400,21586.62109400,9.689438000000001,1819.8818360000,849171.2261710000,-2647375.1447930001,219603.86502100001,222637.7531380000,95.41665200000000,18559.57484300000
9935,1721965403000,1721988550000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,4.223333000000000,1.97,0.9888890000000000,0.355,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5800730000000001,1.5852729999999999,0.00000000000000000,0.00000000000000000000,1.4186319999999999,2.151455000000000,1.8597210000000000,1.9986060000000001,21432.78125,21837.3828120,9.792785000000000,1865.3638920000001,-1152035.24280000,2523384.0275880001,298833.28125,302253.42538999999,128.28167600000000,24724.489505000001
9934,1721951206000,1721965403000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,1.9108330000000000,3.9047220000000000,1.0272220000000001,0.3552780000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5738510000000001,1.585133000000000,0.0000000000000000000,0.00000000000000000000,1.4540530000000000,2.2071670000000001,1.9124390000000000,2.051205000000000,20877.47265600,21336.740234000,9.319704000000000,1891.477295000000,-249091.93466900001,-249091.93466900001,129250.69650300000,130614.48735800000,57.647736999999999,11182.560985000000
9933,1721947612000,1721951206000,59.28,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9932,1721919339000,1721947612000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,4.779167000000000,2.1558329999999999,1.096111000000000,0.355,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,160,160,200,0,,,1.57869300000000,1.5862019999999999,0.0000000000000000000,0.00000000000000000000,1.3744120000000000,2.1061540000000001,1.7572140000000001,1.9875820000000000,21289.033203000,21682.916016000,10.154608000000000,1846.3179929999999,-905051.4658640000,1692840.6670380000,343429.71879600000,348433.7129610000,148.55598200000000,28553.229876000001
9931,1721859590000,1721919339000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,14.258611000000000,18.591944000000002,1.0502780000000000,0.3552780000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,160,160,200,0,,,1.5812919999999999,1.5924140000000000,0.00000000000000000000,0.00000000000000000000,1.3702430000000001,2.1194700000000002,1.850460000000000,2.043542000000000,20852.03515600,21388.552734000,10.590569000000000,1884.5994870000000,-389796.56715800002,49796.35474100000,912541.9218600000,917626.9725060000,444.55850400000003,84678.81150800000
9930,1721824683000,1721859590000,3565.92,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9929,1721824617000,1721824683000,59.04,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9928,1721800946000,1721824617000,6799.68,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9927,1721765529000,1721800946000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,3.8169439999999999,6.0475,1.2455560000000001,0.35555599999999998,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.6036589999999999,1.604419000000000,0.0000000000000000000,0.00000000000000000000,1.2924610000000001,1.9778830000000001,1.7068019999999999,1.9171950000000000,20894.234375,21467.001953000,9.836283999999999,1875.4344480000000,112539331.38672000,758962.9624040000,265129.4942470000,272241.3557470000,117.92909800000000,22813.88601100000
9926,1721708048000,1721765529000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,13.413333000000000,2.624722000000000,1.031389000000000,0.355,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,160,160,200,0,,,1.5972379999999999,1.5953250000000001,0.00000000000000000000,0.0000000000000000000,1.393006000000000,1.9531849999999999,1.8208519999999999,2.0380989999999999,21281.486328000,21969.177734000,9.917294000000000,2388.680908000000,-372825.8352330000,33157.06506900000,882837.9430080000,891584.2196290001,417.27629899999999,79406.04256800000
9925,1721695605000,1721708048000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,1.2730560000000000,3.4908329999999999,1.011111000000000,0.355,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,160,160,200,0,,,1.6006460000000000,1.5971569999999999,0.00000000000000000000,0.00000000000000000000,1.3392080000000000,1.9630609999999999,1.7646910000000000,1.9298040000000001,21037.060547000,21483.841797000,9.56362500000000,1912.0333250000001,127369.85049200000,127369.85049200000,77708.41024800000,79981.04899000000,36.8363630000000,6932.385814000000
9924,1721691668000,1721695605000,6556.92,,0,0,0.195,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9923,1721629892000,1721691668000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,14.964722000000000,3.680278000000000,0.9816670000000000,0.355,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,160,160,200,0,,,1.5953100000000000,1.5956300000000001,0.00000000000000000000,0.00000000000000000000,1.3913780000000000,2.0538630000000002,1.793162000000000,1.9633620000000001,21165.26953100,21447.3046880,11.788463999999999,1918.2352289999999,1425514.1710130000,61161.70310700000,953900.7853550001,957421.9957070000,456.9437350000000,88774.61001000000
9922,1721623453000,1721629892000,6799.56,,0,0,0.7088890000000000,0.3547220000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9921,1721560271000,1721623453000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,15.230278000000000,2.410278000000000,1.361389000000000,0.355,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,160,160,200,0,,,1.5695550000000000,1.5777049999999999,0.00000000000000000000,0.0000000000000000000,1.5945890000000000,2.1447310000000002,1.8728929999999999,2.0826110000000000,20804.431641000,21779.328125,10.126815000000001,1866.6851810000001,-4675514.476699000,50039.66500600000,932046.8637240001,935592.6284240000,473.11227000000002,89688.30665699999
9920,1721493923000,1721560271000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,14.353056000000000,8.469167000000001,0.9941670000000000,0.3552780000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5703670000000001,1.5749750000000000,0.00000000000000000000,0.00000000000000000000,1.3363110000000000,1.9646290000000000,1.738353000000000,1.9583889999999999,20980.427734000,21526.826172000,10.16805600000000,1960.543213000000,3480094.0420570,43889.18300500000,898988.5433500001,906651.422832000,445.95196099999998,84801.95683400000
9919,1721490300000,1721493923000,449.76,,0,0,0.8272220000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9918,1721485494000,1721490300000,3566.76,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9917,1721430460000,1721485494000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,11.179722000000000,19.413611000000000,1.0433330000000001,0.3552780000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.573717000000000,1.5767659999999999,0.00000000000000000000,0.00000000000000000000,1.386690000000000,1.8875810000000000,1.7948189999999999,1.895336000000000,21041.0078120,21715.34765600,9.772881999999999,1912.1827390000001,2120305.980320000,44565.93351500000,749262.4680480000,761211.3595280000,342.48892400000000,65718.36136300000
9916,1721421874000,1721430460000,6799.44,,0,0,1.261389000000000,0.35555599999999998,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9915,1721405457000,1721421874000,449.76,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9914,1721376646000,1721405457000,3565.92,,0,0,2.4972219999999998,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9913,1721368202000,1721376646000,5065.32,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9912,1721347403000,1721368202000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,1.8711110000000000,3.743611000000000,2.479722000000000,0.3547220000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,160,160,200,0,,,1.5822959999999999,1.5829400000000000,0.00000000000000000000,0.0000000000000000000,1.2815669999999999,1.8580650000000001,1.7720840000000000,1.83513400000000,21413.234375,21447.70703100,9.660368999999999,1867.6014399999999,-2281886.4387579998,-2281886.4387579998,125467.76553300000,128771.72742500000,57.66232100000000,11166.033903000000
9911,1721272901000,1721347403000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,14.1825,6.615556000000000,1.2147220000000001,0.35555599999999998,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,160,160,200,0,,,1.5916480000000000,1.5952809999999999,0.00000000000000000000,0.00000000000000000000,1.338739000000000,1.8468690000000001,1.7777520000000000,1.9321459999999999,21140.607422000,21663.546875,10.105962999999999,1975.9442140000001,-85298.15687599999,44570.20694100000,899508.8125,908378.0204930000,441.47899999999998,83070.34375
9910,1721214710000,1721272901000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,13.669722000000000,9.41,1.2380560000000000,0.3552780000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,160,160,200,0,,,1.5729400000000000,1.5832100000000000,0.00000000000000000000,0.00000000000000000000,1.3959969999999999,1.8811910000000001,1.7844760000000000,1.9275920000000000,20940.853516000,21872.216797000,10.783344000000000,1970.7568360000,402245.31101100001,43728.54406800000,869152.875,884503.6866209999,423.34055499999999,80295.82864000001
9909,1721211271000,1721214710000,449.76,,0,0,0.21583300000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9908,1721208904000,1721211271000,3566.76,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9907,1721189881000,1721208904000,5809.44,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9906,1721150123000,1721189881000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,7.693889000000000,3.2494440000000000,1.8727780000000001,0.355,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.6031150000000001,1.5965430000000000,0.00000000000000000000,0.00000000000000000000,1.3984710000000000,1.8185880000000001,1.7166850000000000,1.9194420000000001,21280.994141000,21784.603516000,9.801702000000001,1841.338623000000,-777042.2639980000,1607368.268156000,543081.0754240000,558878.7404630000,235.96609799999999,45303.3014840000
9905,1721090635000,1721150123000,6799.8,25ns_2352b_2340_2004_2133_108bpi_24inj,13.963611000000000,2.6430560000000001,1.6444440000000000,0.3547220000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5956560000000000,1.5944100000000001,0.00000000000000000000,0.00000000000000000000,1.3227990000000001,1.8086420000000001,1.793406000000000,1.9710110000000001,20800.298828000,21628.865234000,10.346831999999999,1920.5169679999999,-470694.541192000,45479.69218300000,900761.1564330000,910857.5600700000,227.2056880000000,82815.23736400000
9904,1721067064000,1721090635000,6799.68,25ns_2352b_2340_2004_2133_108bpi_24inj,0.7552780000000000,14.203889000000000,2.6797219999999999,0.355,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5942730000000001,1.5908810000000000,0.00000000000000000000,0.00000000000000000000,1.399543000000000,1.9057249999999999,1.9375830000000001,2.0777009999999998,20506.751953000,21128.77734400,0,1872.02002000000,64391.849193000002,64391.849193000002,42224.60336300000,42405.81598900000,0,4207.207612000000
9903,1721061493000,1721067064000,3566.76,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9902,1721045019000,1721061493000,449.76,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
