Run,Fill,LumiEosOld,Fill Start,Fill End,Energy [GeV],Filling Scheme,Stable B. time [h],Turnaround time [h],Injection time [h],Ramp time [h],Particle B1,Particle B2,# Bunches B1,# Bunches B2,# Coll. IP 1/5,# Coll. IP 2,# Coll. IP 8,beta* IP 1 [m],beta* IP 5 [m],beta* IP 2 [m],beta* IP 8 [m],Xing Angle IP 1 [urad],Xing Angle IP 5 [urad],Xing Angle IP 2 [urad],Xing Angle IP 8 [urad],Spectrometer IP 2 [urad],Spectrometer IP 8 [urad],Intensity B1 [1e11 ppb],Intensity B2 [1e11 ppb],Bnch Len B1 [ns],Bnch Len B2 [ns],Emittance B1 H [um],Emittance B1 V [um],Emittance B2 H [um],Emittance B2 V [um],ATLAS Peak Lumi [Hz/ub],CMS Peak Lumi [Hz/ub],ALICE Peak Lumi [Hz/ub],LHCb Peak Lumi [Hz/ub],Lumi Lifetime Start [h],Lumi Lifetime End [h],ATLAS Int. Lumi [1/nb],CMS Int. Lumi [1/nb],ALICE Int. Lumi [1/nb],LHCb Int. Lumi [1/nb],scale_x,Flux1_eos,Flux11_eos,Flux3_eos,Flux13_eos,Flux1_st,Flux11_st,Flux3_st,Flux13_st,FluxErr1_eos,FluxErr11_eos,FluxErr3_eos,FluxErr13_eos,FluxErr1_st,FluxErr11_st,FluxErr3_st,FluxErr13_st,nEvents,nTracks1,nTracks1Total,nTracks11,nTracks11Total,nTracks3,nTracks3Total,nTracks13,nTracks13Total,scale
7329,9312.0,0.0566060000000000,1698409467000.0,1698456586000.0,6799.44,50ns_960b_875_875_218_40bpi_24inj_PbPb,9.600278,7.581667,1.704722,0.355,PB82,PB82,960.0,960.0,875.0,875.0,218.0,0.5,0.5,0.5,1.5,170.0,170.0,-170.0,-135.0,71.28,139.38,0.142712,0.142829,0.00000,0.00000,2.492892,2.245873,3.893574,2.184033,0.003546,0.004881,0.0036880000000000,0.000501,20099.740756,24819.115077,0.063867,0.062375,0.063554,0.003906,1.0,17615.008594999999,17490.86947700,17292.904079000000,17243.628914000001,15612.2667820000,15502.24168500000,15326.784001000000,15283.111185000000,397.3167570000000,395.7534810000000,423.8724660000000,562.4621590000000,352.14375100000001,350.7582120000000,375.68020400000000,498.512915000000,42403524.0,803175.0,1698904.0,872856.0,1597670.0,707641.0,1596880.0,703813.0,1510048.0,1.0
7333,9314.0,0.0430690000000000,1698470026000.0,1698504549000.0,6799.44,50ns_960b_875_875_218_40bpi_24inj_PbPb,6.0,7.185278,1.873611,0.354722,PB82,PB82,960.0,960.0,875.0,875.0,218.0,0.5,0.5,0.5,1.5,170.0,170.0,-170.0,-135.0,71.28,139.38,0.130217,0.133134,0.00000,0.00000,2.591226,2.370719,3.885064,2.309872,0.003504,0.003851,0.003536,0.000345,13452.149756,18643.806537,0.047704,0.046073,0.048167,0.002564,100.0,17519.909723000001,17603.690702000000,17626.55897800000,17488.383868000001,15817.512925000001,15893.15296700000,15913.799150000001,15789.050413999999,394.6943020000000,397.866109000000,431.5489500000000,570.069635000000,356.3421460000000,359.20575100000002,389.61565400000001,514.6763860000000,31365723.0,6078.0,12838.0,6684.0,12126.0,5488.0,12206.0,5431.0,11573.0,100.0
7342,9316.0,0.0035590000000000,1698517810000.0,1698542371000.0,6799.32,50ns_1080b_960_960_288_40bpi_27inj_PbPb,0.298889,6.635833,1.724444,0.355,PB82,PB82,1080.0,1080.0,960.0,960.0,288.0,0.5,0.5,0.5,1.5,170.0,170.0,-170.0,-135.0,71.28,139.38,0.131113,0.130476,0.00000,0.00000,2.529922,2.214576,3.862796,2.096554,0.003589,0.004249,0.003572,0.000506,,,0.003811,0.00372,0.0035730000000000,0.000423,100.0,23265.6070030000,22595.965811999999,22037.07147800000,22093.79495600000,21727.971539999999,21102.587265999999,20580.6305340000,20633.60513000000,524.2041800000000,510.7609870000000,539.602172000000,720.2459540000000,489.559267000000,477.00454100000002,503.9395980000000,672.6445430000000,6043591.0,667.0,1431.0,709.0,1345.0,567.0,1367.0,567.0,1265.0,100.0
7346,9317.0,0.0578530000000000,1698542371000.0,1698580751000.0,6799.44,50ns_1080b_960_960_288_40bpi_27inj_PbPb,8.174167,6.211944,1.503333,0.355,PB82,PB82,1080.0,1080.0,960.0,960.0,288.0,0.5,0.5,0.5,1.5,170.0,170.0,-170.0,-135.0,71.28,139.38,0.13662,0.134111,0.00000,0.00000,2.50409,2.107066,3.836086,2.019778,0.0035930000000000,0.004348,0.003573,0.000552,32968.185363,20373.131197,0.064745,0.062216,0.065285,0.005866,1.0,17759.065578999998,17644.64714100000,17449.06542400000,17397.732284000002,15868.755620000000,15766.516105999999,15591.752493000000,15545.883354000000,400.5515840000000,399.2194550000000,427.6849390000000,567.4773310000000,357.9160830000000,356.7257490000000,382.16131000000001,507.0739250000000,42788772.0,827593.0,1751580.0,899940.0,1643875.0,729771.0,1644976.0,725756.0,1554299.0,1.0
10181,10329.0,0.0005640000000000,1730879612000.0,1730897038000.0,6799.56,50ns_119b_58_51_58_56bpi_9inj_3INDIV_4NC_PbPb,2.144444,49.244167,1.221667,0.355278,PB82,PB82,119.0,119.0,58.0,51.0,58.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.136553,0.137349,0.0,0.0,2.009568,1.811645,1.96633,1.58524,0.00034,0.000418,0.000277,0.000166,11982.974025,11982.974025,0.0018520000000000,0.0021190000000000,0.001255,0.001015,100.0,55738.60457100,55355.9596890000,55478.70017600000,56605.95386500000,16959.45287400000,16843.026424000000,16880.37238000000,17223.359184000001,1256.166182000000,1251.5429899999999,1358.7590279999999,1845.548306000000,382.210702000000,380.804014000000,413.4263830000000,561.5406010000000,2705437.0,253.0,959.0,275.0,870.0,226.0,872.0,230.0,846.0,100.0
10189,10330.0,0.000888000000000,1730897038000.0,1730905763000.0,6799.44,50ns_291b_194_194_138_56bpi_9inj_3INDIVs_800ns_bs100ns,0.265,2.476944,1.088889,0.355833,PB82,PB82,291.0,291.0,194.0,194.0,138.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.137628,0.142905,0.0,0.0,2.346577,1.883045,2.079112,1.765087,0.001108,0.001286,0.001065,0.000379,,,0.000947,0.001075,0.000862,0.000324,100.0,27671.24418100000,25155.088092000002,24136.67608100000,23262.07605300000,25956.582387999999,23596.341106000000,22641.03548000000,21820.6304580000,623.6869080000000,568.8115210000000,591.2443300000000,758.507804000000,585.0398520000000,533.5648450000000,554.6075939999999,711.506508000000,1094439.0,198.0,622.0,197.0,579.0,155.0,544.0,149.0,517.0,100.0
10194,10331.0,0.0069390000000000,1730905763000.0,1730928033000.0,6799.56,50ns_291b_194_194_138_56bpi_9inj_3INDIVs_800ns_bs100ns,2.447778,3.728333,0.818056,0.355278,PB82,PB82,291.0,291.0,194.0,194.0,138.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.143713,0.1466060000000000,0.0,0.0,2.229104,1.822052,2.162543,1.692508,0.0012230000000000,0.001403,0.001157,0.0004,11290.983532,11290.983532,0.007343,0.007932,0.007074,0.002669,100.0,18158.49152700000,17163.234822999999,17402.4436700000,17806.97446300000,17160.297495999999,16219.751244999999,16445.81049600000,16828.10374600000,409.1135570000000,387.9417180000000,426.0961940000000,580.4803720000000,386.6240950000000,366.6160970000000,402.6731760000000,548.5706709999999,6459523.0,1015.0,3636.0,1050.0,3263.0,873.0,3339.0,891.0,3194.0,100.0
10202,10333.0,0.0059520000000000,1730939690000.0,1730954688000.0,6799.56,50ns_291b_194_194_138_56bpi_9inj_3INDIVs_800ns_bs100ns,2.352778,5.058611,0.9225,0.355278,PB82,PB82,291.0,291.0,194.0,194.0,138.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.130212,0.135221,0.0,0.0,2.0931,1.824892,2.106132,1.637648,0.001057,0.001231,0.0010090000000000,0.0003580000000000,11544.392559,11544.392559,0.006334,0.006758,0.006085,0.002274,100.0,18606.702205000001,17210.29928600000,17780.675464000000,17896.35058800000,17483.12625900000,16171.045898000000,16706.97959700000,16815.669613999999,419.2174210000000,389.01142099999998,435.3630140000000,583.3988320000000,393.9027470000000,365.5207530000000,409.07337899999999,548.1699730000000,5627962.0,892.0,3170.0,903.0,2900.0,765.0,2880.0,768.0,2775.0,100.0
10204,10334.0,0.0129760000000000,1730954688000.0,1730973296000.0,6799.56,50ns_448b_336_336_318_56bpi_8inj_800ns_bs100ns,3.049444,2.028056,0.835556,0.356667,PB82,PB82,448.0,448.0,336.0,336.0,318.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.132907,0.137519,0.0,0.0,2.118546,1.720352,1.998908,1.674053,0.001943,0.002217,0.001867,0.00083,9240.023043,12933.015854,0.013781,0.010878,0.010107,0.004845,100.0,20980.68464700000,20157.489732999999,20552.768072999999,20947.673788000000,19755.59878700000,18980.47115300000,19352.668744999999,19724.51547000000,472.673352000000,455.59792600000,503.2051020000000,682.8427410000000,445.07342199999999,428.9950490000000,473.8223880000000,642.9707820000000,11922523.0,2193.0,7488.0,2306.0,6894.0,1928.0,6789.0,1960.0,6557.0,100.0
10208,10335.0,0.0088050000000000,1730973296000.0,1730998940000.0,6799.56,50ns_448b_336_336_318_56bpi_8inj_800ns_bs100ns,1.947222,2.103611,0.964167,0.355278,PB82,PB82,448.0,448.0,336.0,336.0,318.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.144738,0.147892,0.0,0.0,99.219025,122.188154,2.221354,1.679048,0.001988,0.002476,0.002099,0.000946,11756.740209,11756.740209,0.009323,0.012357,0.010777,0.004996,100.0,21742.41318400000,21192.6562140000,21319.915845000000,21768.581008000001,20533.405702000000,20014.218489999999,20134.40172800000,20558.118439999998,489.8436060000000,479.0028430000000,521.9971190000000,709.6094260000000,462.6053880000000,452.367437000000,492.9709740000000,670.1509210000000,9307430.0,1542.0,4879.0,1645.0,4488.0,1357.0,4474.0,1382.0,4271.0,100.0
10226,10342.0,0.0201110000000000,1731118124000.0,1731138263000.0,6799.56,50ns_792b_640_640_398_56bpi_15inj_800ns_bs100ns,2.54,3.117778,2.077778,0.355,PB82,PB82,792.0,792.0,640.0,640.0,398.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.132497,0.1407030000000000,0.0,0.0,2.520402,2.061533,2.481059,1.8763,0.003313,0.00362,0.0030610000000000,0.0010190000000000,12803.811546,12863.872665,0.021488,0.022671,0.0199780000000000,0.006889,100.0,20235.24587400000,19481.302485000000,19747.63068400000,19929.48543500000,18938.485794000000,18232.85828400000,18482.119046000000,18652.31977600000,455.8726010000000,440.30858599999999,483.48559499999999,649.6472810000000,426.6583580000000,412.0917510000000,452.50179500000002,608.0151380000000,16362951.0,3215.0,10592.0,3441.0,10004.0,2871.0,9669.0,2890.0,9295.0,100.0
10236,10344.0,0.0303630000000000,1731172414000.0,1731193422000.0,6799.56,50ns_792b_640_640_398_56bpi_15inj_800ns_bs100ns,3.403056,2.17,1.115,0.355,PB82,PB82,792.0,792.0,640.0,640.0,398.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.1519390000000000,0.1545440000000000,0.0,0.0,2.337081,1.9195,2.397697,1.878969,0.004344,0.004658,0.003976,0.001234,11351.428717,13069.762875,0.0322250000000000,0.032832,0.02977,0.0098,100.0,19274.551525999999,18298.2520000000,18328.50337000000,18562.95489000000,18160.548059000001,17240.675321999999,17269.178265999999,17490.079286000000,434.2254870000000,413.5662980000000,448.7370550000000,605.0992380000000,409.12873200000001,389.6635740000000,422.80158000000000,570.1265620000000,25034992.0,4601.0,16617.0,4845.0,15464.0,4023.0,15035.0,4064.0,14514.0,100.0
10241,10345.0,0.0654850000000000,1731193422000.0,1731226541000.0,6799.56,50ns_1240b_1032_1032_557_56bpi_PbPb,6.535,2.643889,1.547778,0.355278,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.147377,0.149342,0.0,0.0,2.412473,1.963015,2.410153,1.837699,0.00631,0.006301,0.005781,0.00151,11811.816328,14543.113281,0.0710830000000000,0.070304,0.064873,0.0195550000000000,100.0,19994.896069999999,19013.84674800000,18912.156674999998,19327.2193620000,18420.248978000000,17516.45969600000,17422.777965000001,17805.153448000001,450.4485170000000,429.7349930000000,463.0213620000000,630.0080280000000,414.9745910000000,395.8923080000000,426.5572940000000,580.3933510000001,52433468.0,,,,,,,,,
10246,10346.0,0.0476240000000000,1731226541000.0,1731250196000.0,6799.56,50ns_1240b_1032_1032_557_56bpi_PbPb,3.616389,3.0875,1.600556,0.355,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.149064,0.146068,0.0,0.0,2.349389,1.987109,2.394746,1.867475,0.006319,0.006396,0.005865,0.0015140000000000,11834.196502,14190.179371,0.050819,0.051489,0.046498,0.0137630000000000,100.0,19764.52693300000,19006.47834000000,18766.5591660000,19304.09157900000,18522.088876999998,17811.692749000002,17586.855378000000,18090.5974180000,445.2603470000000,429.5698970000000,459.4583870000000,629.2553550000000,417.27038299999998,402.5662660000000,430.5759060000000,589.6990929999999,36824740.0,7434.0,25166.0,7878.0,23505.0,6461.0,22765.0,6629.0,21874.0,100.0
10254,10348.0,0.0407580000000000,1731260548000.0,1731292333000.0,6799.56,50ns_1240b_1032_1032_557_56bpi_PbPb,4.823056,6.880556,2.632778,0.355278,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.122598,0.120936,0.0,0.0,2.60667,2.195789,2.646596,2.029142,0.003992,0.004247,0.004533,0.000897,15118.696486,19212.835842,0.044804,0.043037,0.047509,0.010326,100.0,19817.02837700000,18880.193084999999,18982.41916500000,19133.36084800000,18027.25363100000,17175.02861000000,17268.022142999998,17405.33152800000,446.4440720000000,426.7166170000000,464.7441810000000,623.6908390000000,406.1234800000000,388.1777090000000,422.7708140000000,567.3622060000000,32746096.0,6397.0,21487.0,6776.0,20117.0,5593.0,19489.0,5623.0,18739.0,100.0
10258,10349.0,0.0101330000000000,1731292333000.0,1731305695000.0,6799.44,50ns_1240b_1032_1032_557_56bpi_PbPb,0.619722,2.939444,1.860556,0.355,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.141691,0.134604,0.0,0.0,2.336945,1.956709,2.494956,1.853382,0.005636,0.005977,0.006325,0.0011170000000000,2221.794202,2221.794202,0.010718,0.010954,0.011596,0.002124,100.0,23572.023189000000,23003.808207999999,22770.37095200000,23225.88870600000,22285.56317800000,21748.35893600000,21527.66168400000,21958.31923100000,531.0568929999999,519.9328780000000,557.5036930000000,757.109771000000,502.074083000000,491.5571700000000,527.0775300000000,715.7899640000001,9431849.0,1924.0,6318.0,2055.0,5891.0,1668.0,5836.0,1697.0,5591.0,100.0
10262,10350.0,0.0319300000000000,1731305695000.0,1731325044000.0,6799.44,50ns_1240b_1032_1032_557_56bpi_PbPb,2.170278,3.068333,1.910556,0.3555560000000000,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.139621,0.141676,0.0,0.0,2.350621,1.891476,2.360297,1.815325,0.005995,0.006218,0.006375,0.001381,11140.463467,11140.463467,0.033807,0.0339690000000000,0.036848,0.008037,100.0,19071.06215000000,18348.57390400000,17992.02593100000,18298.94430100000,18012.113573999999,17329.74254400000,16992.992417000001,17282.868697000002,429.6408410000000,414.70321600000000,440.4987860000000,596.4930040000000,405.7844050000000,391.6762140000000,416.039448000000,563.3718590000000,25613766.0,4796.0,17020.0,5129.0,16018.0,4153.0,15573.0,4213.0,14971.0,100.0
10272,10355.0,0.0535630000000000,1731352576000.0,1731384474000.0,6799.56,50ns_1240b_1032_1032_557_56bpi_PbPb,6.224167,10.688056,1.637778,0.355,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.1326770000000000,0.133185,0.0,0.0,2.316133,1.939441,2.347802,1.821484,0.005351,0.00562,0.005989,0.001198,11855.823625,15787.29408,0.05883,0.057556,0.063986,0.0155220000000000,100.0,18616.056511999999,17866.856850000000,17878.89146400000,18059.549276999998,16949.5100970000,16267.380279999999,16278.337530999999,16442.822497000001,419.38700399999999,403.812775000000,437.7253970000000,588.6868100000000,381.842645000000,367.6626520000000,398.53934900000002,535.9863960000000,42031630.0,7919.0,27971.0,8397.0,26140.0,6923.0,25432.0,6975.0,24505.0,100.0
10276,10356.0,0.0553310000000000,1731384474000.0,1731415262000.0,6799.56,50ns_1240b_1032_1032_557_56bpi_PbPb,5.769167,2.660556,1.672222,0.355,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.136859,0.140321,0.0,0.0,2.291227,1.914483,2.25595,1.73947,0.005908,0.006006,0.006374,0.001372,11182.36198,18131.336173,0.060259,0.059123,0.066238,0.016195,100.0,17801.62063400000,17056.377195000001,16895.37363500000,17192.017904000000,16345.664268000000,15661.372691000000,15513.537265999999,15785.91963700000,401.039258000000,385.4950080000000,413.6462440000000,560.4079690000000,368.2391170000000,353.96619800000002,379.81500499999999,514.5734030000000,43380394.0,8013.0,28832.0,8456.0,26881.0,6918.0,26218.0,7031.0,25222.0,100.0
10282,10358.0,0.0348750000000000,1731419263000.0,1731441720000.0,6799.44,50ns_1240b_1032_1032_557_56bpi_PbPb,1.717778,4.129722,1.658889,0.355833,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.1728900000000000,0.18242,0.0,0.0,2.810031,2.279122,2.768485,2.050161,0.006432,0.006475,0.00642,0.001525,14269.789583,14269.789583,0.036424,0.035705,0.037195,0.006915,100.0,18709.771237000001,17829.873911999999,17876.5186560000,17966.275452999998,17914.307220999999,17071.819582000000,17116.481178999999,17202.4218790000,421.5009630000000,402.97943500000002,437.670131000000,585.6485130000000,403.5804420000000,385.8463750000000,419.0621620000000,560.7491010000000,27400086.0,5256.0,18329.0,5482.0,16921.0,4507.0,16616.0,4518.0,15968.0,100.0
10291,10361.0,0.0532830000000000,1731505851000.0,1731540107000.0,6799.44,50ns_1240b_1032_1032_557_56bpi_PbPb,3.885,24.989167,2.829167,0.355278,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.157845,0.166581,0.0,0.0,2.748834,2.364572,2.681636,2.066175,0.006417,0.006415,0.006395,0.001921,11164.386613,14651.456809,0.0567,0.055703,0.061585,0.015213,100.0,18548.512946999999,17620.18844000000,17427.712555999999,17610.519736999999,17430.78168900000,16558.397910000000,16377.52060100000,16549.311841999999,417.8654120000000,398.2378570000000,426.6794330000000,574.0499220000000,392.68489099999999,374.2400890000000,400.9677790000000,539.4577389999999,41081415.0,7769.0,28019.0,8214.0,26058.0,6713.0,25396.0,6766.0,24341.0,100.0
10295,10362.0,0.0558410000000000,1731540107000.0,1731562197000.0,6799.44,50ns_1240b_1032_1032_557_56bpi_PbPb,3.46,2.615,1.731667,0.355,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.1721390000000000,0.169981,0.0,0.0,2.539283,2.227686,2.535972,2.084347,0.006438,0.007615,0.006438,0.0015530000000000,11447.207874,12547.556709,0.058956,0.057798,0.062394,0.0139730000000000,100.0,19319.536646000000,18450.254615000002,18301.47462500000,18472.760947999999,18298.86128100000,17475.504509999999,17334.58475400000,17496.821806000000,435.2347700000000,416.9979320000000,448.071078000000,602.1560110000000,412.2407710000000,394.96740799999998,424.3989210000000,570.3433530000000,42508157.0,8531.0,28817.0,9007.0,26831.0,7388.0,26289.0,7438.0,25321.0,100.0
10317,10374.0,0.0711580000000000,1731623004000.0,1731659914000.0,6799.44,50ns_1240b_1032_1032_557_56bpi_PbPb,7.0275,20.284444,1.756111,0.355,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.155486,0.162359,0.0,0.0,2.546231,1.97532,2.457827,2.022354,0.00639,0.006425,0.006439,0.001554,10747.354032,19575.723958,0.077111,0.075445,0.084418,0.020871,100.0,18496.71215000000,17532.993026000000,17394.621417999999,17583.619094999998,17068.830404000000,16179.507040000000,16051.817236999999,16226.224952000000,416.697147000000,396.2659740000000,425.8679470000000,573.1720450000000,384.5295790000000,365.67562099999998,392.992425000000,528.9251600000000,55079895.0,10375.0,36588.0,10968.0,34288.0,8948.0,33396.0,9022.0,32130.0,100.0
10323,10375.0,0.0772900000000000,1731659914000.0,1731695752000.0,6799.44,50ns_1240b_1032_1032_557_56bpi_PbPb,6.569722,3.380278,2.035,0.355278,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.1710880000000000,0.174703,0.0,0.0,2.630829,2.041206,2.656542,2.112686,0.006425,0.006464,0.006434,0.001556,11390.251075,17312.265975,0.082948,0.080957,0.09006,0.021724,100.0,18404.20971300000,17524.48135400000,17720.243420999999,18047.568260000000,17148.857736000002,16329.135687000000,16511.544815000001,16816.54281200000,414.6129480000000,396.0733220000000,433.83967600000000,588.2950480000000,386.3321800000000,369.0571430000000,404.2474520000000,548.1674170000000,59982991.0,11228.0,40389.0,11939.0,37692.0,9901.0,36852.0,10058.0,35430.0,100.0
10328,10376.0,0.0031170000000000,1731695752000.0,1731706668000.0,6799.32,50ns_1240b_1032_1032_557_56bpi_PbPb,0.195,2.736389,1.736944,0.355,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.187921,0.186816,0.0,0.0,2.742596,2.407103,2.691786,2.127182,0.006444,0.006839,0.006384,0.0015270000000000,,,0.003317,0.003555,0.003534,0.000846,100.0,26643.57680000000,25071.582710999999,25294.350500000000,25937.83183200000,25038.76734800000,23561.45840600000,23770.80833200000,24375.5311690000,600.3139380000000,566.7222960000000,619.3597870000000,845.5575840000000,564.1555240000000,532.5871910000000,582.0541940000001,794.6275310000000,3438341.0,669.0,2280.0,689.0,2075.0,570.0,2087.0,583.0,2008.0,100.0
10333,10377.0,0.0896310000000000,1731706668000.0,1731744405000.0,6799.56,50ns_1240b_1032_1032_557_56bpi_PbPb,7.239167,3.186111,2.136111,0.355,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.189947,0.187055,0.0,0.0,2.738049,2.395323,2.592695,2.109215,0.006478,0.006481,0.006459,0.001569,16207.475937,17529.485569,0.095821,0.092939,0.102626,0.025669,100.0,19608.5338760000,18727.207976999998,18549.17051100000,18728.43603900000,18341.83709000000,17517.444191999999,17350.907814999999,17518.592923000000,441.7434290000000,423.2556500000000,454.13338700000003,610.4887550000000,413.2071300000000,395.9136480000000,424.796707000000,571.0516330000000,68390553.0,13844.0,46290.0,14665.0,43187.0,12019.0,42198.0,12104.0,40505.0,100.0
10337,10378.0,0.0871730000000000,1731744405000.0,1731778042000.0,6799.44,50ns_1240b_1032_1032_557_56bpi_PbPb,6.713333,2.717778,1.774444,0.355,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.187677,0.187314,0.0,0.0,2.604431,2.243038,2.722649,2.094901,0.006449,0.006483,0.006607,0.0015350000000000,16366.082346,17630.062812,0.092965,0.090225,0.099311,0.024698,100.0,19408.119269999999,18483.690397999999,18424.81857200000,18620.20023900000,18198.89209000000,17332.05996500000,17276.856161000000,17460.064530000000,437.2285830000000,417.7519980000000,451.0890290000000,606.9606850000000,409.98695900000001,391.7238670000000,422.98382700000002,569.1438650000000,66472680.0,13333.0,44939.0,14116.0,42152.0,11611.0,40997.0,11704.0,39466.0,100.0
10341,10379.0,0.0895080000000000,1731778042000.0,1731813673000.0,6799.44,50ns_1240b_1032_1032_557_56bpi_PbPb,7.376389,2.520556,1.526944,0.355278,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.186421,0.1856010000000000,0.0,0.0,2.666825,2.368201,2.729256,2.05723,0.006456,0.006471,0.006422,0.001562,15614.803406,19028.25852,0.095869,0.0929670000000000,0.102107,0.0256700000000000,100.0,19130.7005030000,18233.44307700000,18087.92369100000,18387.03849300000,17861.2906440000,17023.570371000002,16887.70686400000,17166.97402500000,430.978820000000,412.0960930000000,442.8409120000000,599.3603030000000,402.38139600000000,384.7516250000000,413.45638400000001,559.5899940000000,68400995.0,13431.0,45811.0,14267.0,42782.0,11704.0,41584.0,11867.0,40032.0,100.0
10345,10380.0,0.041790000000000,1731813673000.0,1731833999000.0,6799.44,50ns_1240b_1032_1032_557_56bpi_PbPb,3.026667,2.6875,1.349722,0.355278,PB82,PB82,920.0,808.0,712.0,488.0,208.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.1870710000000000,0.1884320000000000,0.0,0.0,2.634402,2.28756,2.631014,1.999726,0.006295,0.006381,0.004889,0.0008230000000000,10888.713557,12065.512401,0.043538,0.044325,0.03106,0.006252,100.0,19668.96866800000,18712.223652000001,18523.283512000002,18853.04465900000,18879.366242000000,17961.029350000001,17779.674132000000,18096.197157000,443.1084210000000,422.92019499999998,453.50321700000001,614.5533090000000,425.3200210000000,405.9422420000000,435.2975220000000,589.8823270000000,31674079.0,6462.0,21695.0,6802.0,20200.0,5596.0,19574.0,5681.0,18828.0,100.0
10349,10381.0,0.0531970000000000,1731833999000.0,1731860191000.0,6799.44,50ns_1240b_1032_1032_557_56bpi_PbPb,2.97,4.276667,1.628889,0.355,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.1733100000000000,0.182222,0.0,0.0,2.569627,2.070238,2.705137,1.997053,0.006457,0.006472,0.006459,0.001559,12729.314752,10843.969684,0.055892,0.054742,0.0587710000000000,0.0139590000000000,100.0,19264.79346000000,18316.250032000000,18376.57783800000,18668.93999300000,18335.794200000000,17432.99204300000,17490.410682999998,17768.674362000002,434.0017630000000,413.96952399999998,449.9100450000000,608.5510020000000,413.073051000000,394.0068190000000,428.2141930000000,579.205064000000,40779889.0,8053.0,28275.0,8560.0,26529.0,7067.0,25874.0,7161.0,24868.0,100.0
10354,10382.0,0.0841270000000000,1731860191000.0,1731895810000.0,6799.44,50ns_1240b_1032_1032_557_56bpi_PbPb,7.214444,2.640556,1.73,0.355,PB82,PB82,1240.0,1240.0,1032.0,1032.0,557.0,0.5,0.5,0.5,1.5,150.0,150.0,150.0,-210.0,,,0.177011,0.178894,0.0,0.0,2.664035,2.335155,2.705721,2.067216,0.006428,0.006484,0.006446,0.001556,12439.54835,19230.42551,0.090296,0.08743,0.096004,0.023779,100.0,18679.364766999999,17762.77401900000,17534.743428000002,17856.830218000,17403.19065200000,16549.22137900000,16336.76983700000,16636.851659000000,420.81134200000002,401.45870100000002,429.2978730000000,582.0773819999999,392.0615130000000,374.03104400000001,399.9682450000000,542.309858000000,64552406.0,12405.0,43511.0,13106.0,40598.0,10664.0,39394.0,10832.0,38076.0,100.0
